,data_points,rmsd,rmpse,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
6001,19,18871.110224101834,0.1974349520297878,0.6716031041077271,8.337136691316561e-22,0.4858560794044665,2.227583592937143e-19
5501,19,5024.641844956753,0.0646979254061139,0.9524331842392249,2.265351694695394e-81,0.8152191894127379,1.53434230740661e-51
1,19,10888.60637944642,0.1023577796844771,0.7694204295806926,8.701743190941527e-32,0.5856079404466502,2.004092906098731e-27
14001,19,8758.382047264631,0.0915772215922044,0.7959633955524646,2.1548378262006704e-35,0.621505376344086,1.1134746518149492e-30
9501,19,36115.11022689696,0.3113531798023223,0.2724344486415577,0.0005803064680487,0.2258064516129032,2.870386999843004e-05
5002,28,11146.996090689749,0.1480692534244005,0.9596465995479762,9.453281120105053e-87,0.833085194375517,9.585519118116513e-54
8502,28,6700.832527192571,0.0682475725671683,0.8748399740797521,2.4422773353551627e-50,0.7022332506203475,1.069696172107502e-38
2,28,3964.671387906925,0.0505216267744101,0.992018460274059,2.075739805807723e-140,0.9288668320926384,2.2692009142127345e-66
1002,28,7851.696013655322,0.0690478300935507,0.9129174503326958,8.16198111503278e-62,0.759801488833747,5.272104728621269e-45
12502,28,8255.773331389557,0.083210996959849,0.8239098481136696,8.112358261483721e-40,0.6416873449131513,1.357711895308317e-32
4502,28,5772.9010408489285,0.0587076484776516,0.9242148851764632,2.862291730382259e-66,0.7670802315963607,7.753742179015474e-46
502,28,16707.820808509478,0.1496807125948526,0.8682682429549082,9.65838959601142e-49,0.6949545078577337,6.190747606520635e-38
7002,28,4515.64095630322,0.0423375039551982,0.9819348516698012,2.9374365317326256e-113,0.8926385442514475,1.9572147686870218e-61
4002,28,5514.964753896728,0.0614027317053839,0.9854498901550472,1.948040398471221e-120,0.9040529363110008,5.722323633519825e-63
3002,28,5072.963260348799,0.0437675888756036,0.9357620394809628,1.328864546060876e-71,0.7943755169561622,4.9857642529971325e-49
8002,28,3921.4687558353626,0.0390385503978231,0.9893252833051476,9.905160566491024e-131,0.9181141439205956,6.937035743696621e-65
13002,28,12080.08439727539,0.1454809093729621,0.8799165494460336,1.2333842248788048e-51,0.7136476426799008,6.572577636446744e-40
11002,28,3027.653168517525,0.0404976618231055,0.978799133884402,5.872439386986963e-108,0.8827129859387924,4.0726581362351035e-60
13502,28,8550.316679866413,0.0991383964542666,0.957949139416162,2.1147424074444195e-85,0.8324234904880067,1.1590485350677264e-53
14502,28,7371.419147171729,0.068840848954472,0.8730002686854956,6.979512050436998e-50,0.710339123242349,1.4821427343953576e-39
10002,28,7895.264627634497,0.0753876777010914,0.9490034929114444,4.227512389526219e-79,0.8220016542597187,2.262985632888799e-52
2502,28,4584.084642170797,0.0450781602817093,0.9674511229473216,8.270512944480976e-94,0.8501240694789082,6.842466003395773e-56
2002,28,10318.148392237175,0.1042530335228635,0.9538935689336346,2.1712264350574783e-82,0.8205128205128205,3.449325428402388e-52
7502,28,8788.95685573723,0.0882505378974571,0.956118917039402,5.241929821155695e-84,0.821505376344086,2.604568686489008e-52
3502,28,4995.359702555502,0.0437350659212552,0.924774383208737,1.6534041696430035e-66,0.7814722911497105,1.6609259621340246e-47
10502,28,5296.618254986585,0.055923163673351,0.9493480425471384,2.5417771411649832e-79,0.8120760959470636,3.70523601792215e-51
6502,28,20064.651150470127,0.2082494769642417,0.5025209021510645,2.3188719977258815e-11,0.350206782464847,8.682402478332449e-11
9002,28,6491.317238747042,0.072741220494689,0.9513963743263104,1.1452818344646544e-80,0.8168734491315136,9.634081469666856e-52
14002,28,10161.739797835751,0.1060516241151924,0.8847086342874302,6.487273642685391e-53,0.7129859387923905,7.735642719856834e-40
9502,28,8493.94704132968,0.0855220562743899,0.9607055365017148,1.2703406173469593e-87,0.8315963606286187,1.4693244053086135e-53
6002,28,7712.889965050567,0.080039818737357,0.8734396484961514,5.439499960028351e-50,0.6901571546732838,1.9498243261371783e-37
12002,28,5730.153242388096,0.0570684165308895,0.909639487284854,1.2349299450690041e-60,0.7457402812241521,2.031957132604272e-43
11502,28,7316.067582002611,0.0770669541814405,0.959074457492374,2.7344806894607337e-86,0.8269644334160463,5.522436719205095e-53
1502,28,5621.924533161317,0.0578901900269664,0.938550046624836,4.85883167006116e-73,0.7923904052936311,8.582006852580173e-49
5502,28,3572.6465186642185,0.0319330587598072,0.9656872816930346,4.498757668960321e-92,0.8524400330851943,3.4684927375816724e-56
9503,37,7955.178152571367,0.0813037622605936,0.9737162365064562,7.443110082656333e-101,0.8684863523573201,2.9774038709674746e-58
10003,37,6696.358967840927,0.0702512993015967,0.8929746645382559,2.9278497282788257e-55,0.7351530190239869,3.0386079295392094e-42
13003,37,5382.675107664377,0.0482447083621231,0.9135812615574274,4.647288756617489e-62,0.7627791563275435,2.4119982039946423e-45
6503,37,3707.297569054033,0.0347192166183027,0.9658611370137976,3.0627070356169988e-92,0.8488006617038876,1.0080163117921608e-55
11003,37,4211.6159176934825,0.0403894844733647,0.948756934456544,6.07092967010406e-79,0.8084367245657568,1.0240813888647784e-50
1503,37,6941.267194343541,0.0642434191744674,0.9478370817594156,2.3059182771279497e-78,0.8119106699751861,3.8808562233710925e-51
14503,37,7184.432052796313,0.0745068171478463,0.9178960345181836,1.0659341650478193e-63,0.7692307692307692,4.3858056993860984e-46
12003,37,2870.763475676525,0.0277118709953237,0.9868249276919916,9.827217270182386e-124,0.9106699751861042,7.234303272493674e-64
503,37,3266.5277602904903,0.035004857333417,0.9927170425629436,1.8434041114540201e-143,0.929528535980149,1.8361524042616322e-66
3,37,11463.158398323258,0.1134255253640265,0.9694899717089978,6.1386820649580274e-96,0.8531017369727047,2.855540077507777e-56
6003,37,5626.650519952269,0.0520574896739515,0.9091495313808852,1.8370674532030592e-60,0.7531844499586435,2.9645409954444023e-44
8003,37,3275.6558031149857,0.0314574729049664,0.9765769467844668,1.1628935184252952e-104,0.8727874276261374,8.193795861430094e-59
9003,37,4135.714802105533,0.041903923726223,0.9653332490398444,9.783482004309606e-92,0.8539288668320927,2.2388818163420237e-56
12503,37,8184.856419407249,0.0779715387267527,0.9906181346904585,5.010210668298797e-135,0.923904052936311,1.1054294263403677e-65
3503,37,4813.082693505254,0.0496183545826078,0.9689905327875328,2.1027861201768898e-95,0.8535980148883375,2.4677786121953264e-56
5003,37,4730.389984991636,0.0518274231457182,0.9421757203142038,5.172436647049651e-75,0.796856906534326,2.523991948895061e-49
7503,37,4401.811770159967,0.0487640656547791,0.964524031546838,5.606695466089713e-91,0.8416873449131513,8.005387138003349e-55
8503,37,7969.606070521312,0.10178911277637,0.9689589227292124,2.2716593605954242e-95,0.856575682382134,1.0262325905080408e-56
2503,37,4298.725725402796,0.045500715640778,0.9924420350555546,3.1666551898966162e-142,0.9325062034739454,7.067481037256434e-67
4003,37,4117.142856178703,0.0413725991532991,0.9650424365032952,1.8409034478345773e-91,0.8473118279569893,1.5575553552863709e-55
1003,37,8902.062512649518,0.0883839844934548,0.8777575824627395,4.462790923383303e-51,0.7032258064516129,8.40769851303595e-39
11503,37,4621.972274391356,0.0485474852199107,0.9832624741192646,8.653898636313933e-116,0.8971050454921422,4.939200160059712e-62
7003,37,3535.0400802340278,0.0371372656664397,0.9761375669738108,4.7838994329300965e-104,0.8742762613730356,5.2345195232305705e-59
13503,37,3078.7593758334665,0.032452712792262,0.9950877969369852,1.3643841561828626e-156,0.947394540942928,5.705356155858131e-69
4503,37,5637.579397188622,0.0532588068690259,0.9741050402237992,2.397741674573043e-101,0.8704714640198512,1.642687125600123e-58
3003,37,5864.967353130821,0.0648131495295362,0.9846533166853692,1.1453578975616017e-118,0.8997518610421837,2.177201658900873e-62
5503,37,2882.6919420441586,0.0371612328052902,0.9830475257226848,2.292989483459073e-115,0.8951199338296113,9.115745335322678e-62
14003,37,7648.296304573909,0.0884128904895797,0.8905090799892525,1.5338815194941398e-54,0.7179487179487181,2.2709580154794278e-40
10503,37,7026.380573807825,0.0749744941656096,0.9738458377455704,5.112042253585311e-101,0.8646815550041357,9.273511086115344e-58
2003,37,7362.11802007319,0.0642825846757732,0.8532566262584754,2.144884352166349e-45,0.6840363937138131,8.331922824901241e-37
10504,47,7707.268395472874,0.0800118758655831,0.9051445369916707,4.349068143044459e-59,0.7500413564929694,6.697607182649589e-44
11004,47,5025.192750815809,0.0517448249045595,0.9888606154478354,2.5889489134547804e-129,0.921091811414392,2.7013423842553867e-65
1504,47,8849.010455405973,0.0908610323748167,0.9930647532044696,4.318912952071268e-145,0.9377998345740282,1.2848924508095684e-67
1004,47,5088.386073176227,0.0489404432285299,0.9660191873054004,2.155491838087889e-92,0.8484698097601324,1.1104286396200106e-55
11504,47,5384.316651165334,0.05036482788838,0.9804333738995746,1.2978081375679696e-110,0.8886683209263855,6.617443211290907e-61
504,47,5032.681308244266,0.0533825224789289,0.9777338749189992,2.458601344971638e-106,0.8799007444168734,9.565746276026121e-60
8004,47,4160.263058355165,0.0454634828222387,0.9729702391300912,6.242366305086826e-100,0.8701406120760959,1.814022391420282e-58
6504,47,5015.108777531666,0.045763174930759,0.9598078108454108,6.9887405067214095e-87,0.8332506203473945,9.140795327488616e-54
14004,47,6281.864441065187,0.0636319948737121,0.9715793965639864,2.8202905656108825e-98,0.8628618693134823,1.5939006073785296e-57
12504,47,10165.373288942556,0.0943964059735796,0.9262948270139556,3.641346849680091e-67,0.7740281224152192,1.2233375819970281e-46
4504,47,3117.271181938922,0.0315351367957561,0.9890724028385832,5.952240085027854e-130,0.9172870140612076,9.009824914384084e-65
12004,47,8980.615110266952,0.0973931752071027,0.8978773845837744,9.6078673829493e-57,0.7252274607113316,3.7060901203317814e-41
5004,47,7932.433074370308,0.0748828900113034,0.9574086074188805,5.538360511904397e-85,0.830272952853598,2.146506188608428e-53
5504,47,7799.147121543849,0.0758453468957819,0.9375227197294178,1.6738522101989318e-72,0.7857733664185278,5.194644781441238e-48
8504,47,8199.85079860712,0.0991911439589216,0.8932591550631411,2.412286872377996e-55,0.7126550868486352,8.391747372031924e-40
6004,47,6292.526264307048,0.0618640886107557,0.9926791104929586,2.746113942934185e-143,0.9328370554177008,6.354944582980906e-67
9004,47,4800.272028223406,0.0459838817796652,0.9552401574180904,2.333040271891796e-83,0.8264681555004136,6.361365966930691e-53
2504,47,6516.103420120242,0.0693670945208961,0.9697238861405698,3.4243036987859063e-96,0.8560794044665012,1.1880844143933545e-56
7004,47,6263.547363931384,0.0697125064694669,0.8922792432552037,4.6900754135934796e-55,0.7229114971050455,6.611049134127878e-41
4,47,4657.431449656407,0.0496237169556524,0.9698756144205084,2.3392267784090186e-96,0.8569065343258893,9.307316597219876e-57
4004,47,3692.9831547033855,0.0368042525707862,0.9905264655213288,1.0556375308416189e-134,0.9225806451612903,1.6837922254454353e-65
3504,47,4344.9932300112905,0.0442414210912766,0.964407074331052,7.191738642236823e-91,0.8441687344913151,3.893246027687045e-55
3004,47,10952.34021265158,0.1084194237311256,0.9591029065448624,2.5947389828096293e-86,0.8284532671629447,3.6112077469385423e-53
14504,47,6152.418289724685,0.0587845493916818,0.9917655798074948,2.270415354003941e-139,0.925889164598842,5.873634341632038e-66
13504,47,3437.369262079996,0.0359005971703638,0.9889870556811176,1.0800592121769802e-129,0.9153019023986766,1.6857899757336692e-64
13004,47,4155.113967964197,0.0442209569092709,0.9944745618055664,1.1452029635414944e-152,0.944251447477254,1.58809766599051e-68
7504,47,3282.3437426568303,0.0347363413529173,0.9914810892826096,3.0710135226627034e-138,0.9285359801488834,2.5224970457690523e-66
9504,47,6438.161470651142,0.0637053387941313,0.9623176494760632,5.367795200277604e-89,0.843010752688172,5.451615008118053e-55
10004,47,5312.248370001686,0.0545985638713635,0.9840527255772784,2.151892239553511e-117,0.896443341604632,6.059454352590276e-62
2004,47,2469.711321810621,0.0297962613324445,0.9857659907382528,3.633113594485509e-121,0.9032258064516128,7.402646943023682e-63
6505,56,4714.972375507264,0.0510070188387701,0.987365459689273,3.984631476738424e-125,0.9101736972704716,8.452506534286273e-64
12505,56,2758.129382636085,0.0339000221967476,0.9938107505808348,6.949025380675894e-149,0.9412737799834574,4.175589960045189e-68
9505,56,10137.677260176695,0.1002461246021357,0.9721989537070695,5.290196302555196e-99,0.8630272952853598,1.5173933909262603e-57
3005,56,7055.263494295047,0.0684503879628814,0.9533151048663684,5.546370844121e-82,0.8201819685690654,3.787632116806895e-52
2005,56,4434.734463492036,0.0506328675238456,0.9683235605569692,1.0553553677375702e-94,0.8499586435070307,7.182220497755512e-56
10505,56,5980.466959134495,0.0602354967042207,0.9624946658026584,3.760735899872712e-89,0.8408602150537635,1.017503740668682e-54
5505,56,7908.110669532132,0.071724254608081,0.9832877621659212,7.710185236132296e-116,0.896443341604632,6.059454352590276e-62
5005,56,5374.760491574591,0.0540990878419555,0.9851906876768188,7.51326082519959e-120,0.905210918114144,3.9889740264332e-63
8505,56,6126.269000907824,0.0661580500536021,0.9702138420445384,9.932957956189038e-97,0.8640198511166253,1.1293656103437711e-57
6005,56,7242.246701160369,0.0738685442010639,0.958454900349291,8.492333260503437e-86,0.8261373035566585,6.989988974403803e-53
7005,56,4142.07620931298,0.0436906611035237,0.9851116625310172,1.1285028224620972e-119,0.904383788254756,5.162001323732068e-63
2505,56,4331.69756050187,0.0448205089391564,0.9907350919062444,1.9154379553232175e-135,0.9255583126550868,6.527069702470585e-66
7505,56,7985.270614228726,0.0793750924324804,0.9860346762339774,8.460898006150716e-122,0.904383788254756,5.162001323732068e-63
11505,56,5644.407889090649,0.0629867447033615,0.966272067771965,1.2244579275487082e-92,0.8502894954507858,6.518722582911621e-56
12005,56,9190.175877346868,0.0912226681586844,0.98016468840385,3.6717067004506985e-110,0.8835401157981803,3.1665296250370086e-60
14505,56,5038.998208321031,0.0481434966288847,0.9677103254255504,4.5128691279832943e-94,0.8549214226633581,1.671508401354654e-56
10005,56,8443.138835470136,0.0810016866038159,0.9656904426988666,4.4674958878846647e-92,0.8474772539288669,1.4840974469391723e-55
9005,56,4017.033094116845,0.0404879506669974,0.9655039433547754,6.733765751453117e-92,0.8463192721257238,2.0808683085883244e-55
4505,56,5156.896587190312,0.0522262071517757,0.9838093281282104,6.844803019987678e-117,0.9010752688172043,1.4442069345164289e-62
8005,56,2315.5372581111137,0.0249599282931521,0.992811872737905,6.743507544240567e-144,0.9348221670802316,3.3562392551033155e-67
5,56,10760.725904811983,0.1053959105836779,0.9384899875140268,5.226260000162682e-73,0.786435070306038,4.3416172627828385e-48
14005,56,10920.262586667704,0.104891005785341,0.8352957911207345,7.517360736573513e-42,0.6502894954507857,1.989436183971283e-33
3505,56,3874.377827634186,0.0376397402803935,0.9850199933618876,1.8041181738380896e-119,0.9038875103391232,6.024811600173172e-63
505,56,9546.447622735324,0.0876579662922526,0.9839389293673246,3.704502518205536e-117,0.8946236559139784,1.0622692552287898e-61
4005,56,4077.5105201620095,0.0434380638255783,0.99501825480868,4.0169948461132396e-156,0.947394540942928,5.705356155858131e-69
13505,56,3389.281219336095,0.0389848394463681,0.970978805455896,1.3793788768869587e-97,0.8587262200165426,5.435214656952149e-57
11005,56,3970.799848264158,0.0372999701232331,0.9631205449574054,1.0541433657365329e-89,0.8464846980976013,1.9828410584210827e-55
1005,56,5981.853102860982,0.0634574903224093,0.9829779835943796,3.134431422682982e-115,0.8933002481389578,1.5967449998090553e-61
13005,56,8461.705353967396,0.0836441221917645,0.9825955018887008,1.7098706738929766e-114,0.8949545078577338,9.592763220854194e-62
1505,56,6161.436504755205,0.0587635392957445,0.9554140127388536,1.7405042985811957e-83,0.8314309346567411,1.5406667791775261e-53
10506,66,5370.049179390744,0.0562793294259666,0.9770510976592752,2.4517190310468988e-105,0.8772539288668321,2.1314373760208134e-59
7506,66,9011.718266693388,0.0894348515943561,0.9105846280286386,5.7032785075634385e-61,0.7556658395368072,1.5540984858944202e-44
7006,66,3953.728813741416,0.0438927542635545,0.991225047810213,2.9741717779714315e-137,0.925889164598842,5.873634341632038e-66
13006,66,9294.857129971522,0.0937274158644817,0.9099397828388992,9.670317940830284e-61,0.7361455748552522,2.361821426874685e-42
2506,66,2420.8603020895303,0.0230403072189674,0.9948127894295964,8.955254312997253e-155,0.9444168734491316,1.504922368281352e-68
5006,66,4028.367867836088,0.0431565891757071,0.9873464936542808,4.469287368463288e-125,0.9149710504549214,1.8710888110394022e-64
11506,66,6066.3666144933295,0.0684034789105836,0.9599500561078532,5.3481281593269865e-87,0.8372208436724566,2.9147779415338847e-54
6006,66,3331.1698928410697,0.0314448458746114,0.9693255994057308,9.2264423053312e-96,0.8590570719602977,4.928215948366927e-57
12006,66,4578.430287488954,0.0486942159997359,0.9839768614373092,3.092296686253252e-117,0.895616211745244,7.82191642533011e-62
4006,66,3858.112124901767,0.0428189718346855,0.9858039228082376,2.96255612532352e-121,0.9000827129859388,1.9649691640653222e-62
14506,66,3515.3616849288283,0.0360830404392175,0.992631695405478,4.506398890832106e-143,0.9310173697270472,1.1395971697073613e-66
3506,66,7936.4338526567,0.0742664050692328,0.9526038785541558,1.7288771018001255e-81,0.8229942100909843,1.7079064479841525e-52
1006,66,5030.9342201805775,0.051885582537368,0.9917655798074948,2.270415354003941e-139,0.9291976840363938,2.041263028485624e-66
1506,66,9418.460515648569,0.0969972363916084,0.9739691169730208,3.5696975011611044e-101,0.8674937965260546,4.00645009358709e-58
8506,66,4173.813340853041,0.0435347788972516,0.9921575445306696,5.389915953812751e-141,0.9296939619520264,1.7414359458813872e-66
8006,66,7310.088694068334,0.0840466889481443,0.9528757250557126,1.1218683458015728e-81,0.8193548387096774,4.784986895157751e-52
3006,66,4767.132633585948,0.0484015064763361,0.955338148598884,1.978169258975362e-83,0.8251447477253929,9.271656229647604e-53
12506,66,5460.386657593968,0.0539308407908515,0.9702833841728437,8.318835930895222e-97,0.8603804797353185,3.3298088058921584e-57
9506,66,5954.69365544779,0.0601788189786284,0.9802911286371322,2.2547477953256475e-110,0.8894954507857734,5.1364632765480716e-61
6506,66,6014.876881698583,0.0638169541129794,0.9898847813374214,1.6020635046392962e-132,0.9194375516956164,4.563464204523951e-65
13506,66,5536.29420123509,0.0596680061771229,0.9843941142071406,4.118850715491264e-118,0.8979321753515302,3.824670701060484e-62
506,66,7877.350387038687,0.0807499523918802,0.9320099255583126,9.091993935029276e-70,0.7877584780810587,3.0314330366747404e-48
4506,66,2867.910539133421,0.0289179150105681,0.9846627997028652,1.0925135563152729e-118,0.8987593052109182,2.9609416310801263e-62
9006,66,5467.726348110933,0.0526723391084776,0.9578132161653836,2.697207973092932e-85,0.8340777502067824,7.207170203287792e-54
14006,66,8246.830302960834,0.0775962624232089,0.9737984226580896,5.866538987971848e-101,0.8658395368072788,6.56605624024397e-58
5506,66,5490.140187780697,0.052161151813196,0.9940699530590632,2.6032178942806423e-150,0.9397849462365592,6.763073501376032e-68
11006,66,12036.169737382248,0.1415753037027756,0.7906560667604431,1.2474414574329911e-34,0.6104218362282878,1.1805853549166453e-29
10006,66,6214.233706651057,0.057596939893387,0.9538872469219706,2.193737969235073e-82,0.8274607113316791,4.793740852310491e-53
6,66,4097.335393594804,0.0416269704144895,0.9853139669042688,3.965622893470565e-120,0.9023986765922252,9.574145605643408e-63
2006,66,11356.731023363744,0.1071735019914356,0.966619778413491,5.586813884717126e-93,0.847808105872622,1.3473737540362998e-55
7007,75,4688.226260392303,0.0473258897701463,0.9872611464968152,7.475449187028904e-125,0.9058726220016544,3.2450583598784523e-63
9007,75,3886.964104720951,0.0392981508500314,0.9931595833794312,1.501458552265321e-145,0.9364764267990074,1.969502765030677e-67
10507,75,5928.603208871679,0.0600524360433165,0.9545826682050228,6.99223720595958e-83,0.8211745244003309,2.860343443665804e-52
9507,75,5192.845936957975,0.0518459627357818,0.9881620331589512,2.727120787624969e-127,0.911166253101737,6.19114988571448e-64
11507,75,4161.68527873337,0.0433022724309402,0.9721831486779092,5.523527800235985e-99,0.863358147229115,1.375181118012168e-57
14007,75,4506.146866547055,0.0472910210044046,0.9810940241184744,9.451010065225125e-112,0.8880066170388752,8.102851626020188e-61
14507,75,2861.603371297631,0.0298817674076013,0.992811872737905,6.743507544240567e-144,0.9343258891645988,3.9375176961246536e-67
3507,75,8647.500799676482,0.090985376315909,0.9733874918999224,1.9142314086765405e-100,0.867328370554177,4.2095193612858404e-58
10007,75,3936.489866226204,0.0400838287713164,0.9728532819143048,8.665692939168833e-100,0.8600496277915632,3.672918468770247e-57
5007,75,6263.405321025444,0.0633487842714825,0.982661883011174,1.2772228145078108e-114,0.8954507857733665,8.231460663600387e-62
7507,75,6835.271672595882,0.0705796428252346,0.992018460274059,2.075739805807723e-140,0.9285359801488834,2.5224970457690523e-66
5507,75,5787.951041773462,0.0599114534657645,0.9724929272494508,2.359584988851384e-99,0.864516129032258,9.74199454948126e-58
4007,75,3972.7603794262855,0.0403051414981428,0.9648654201767,2.697769963821113e-91,0.845822994210091,2.4048627471494104e-55
13007,75,6967.986918268432,0.0727412658508042,0.9787074647152724,8.158117073350282e-108,0.8827129859387924,4.0726581362351035e-60
13507,75,6843.516695125996,0.0698092693331654,0.967293072655719,1.1937232384809556e-93,0.8512820512820513,4.872774041727407e-56
1007,75,4212.78310886763,0.0450054390469297,0.9747467244077064,3.5585999665475765e-102,0.868982630272953,2.566385482090825e-58
11007,75,5702.792176971369,0.0564614390160705,0.9356924973526576,1.440434303571248e-71,0.7958643507030604,3.3147831813950184e-49
507,75,6366.426592183884,0.0642082455639193,0.98265556099951,1.313270146217125e-114,0.8951199338296113,9.115745335322678e-62
12007,75,5943.757544127721,0.0562415122904053,0.989521265666735,2.395583354655326e-131,0.9176178660049628,8.115430833317749e-65
1507,75,3700.855393972761,0.0385667764215045,0.9936116072134152,7.90130380705373e-148,0.9379652605459058,1.2180419685441018e-67
7,75,4397.645391624827,0.044036949851224,0.976870920326848,4.446593499744856e-105,0.8779156327543425,1.744944797485744e-59
12507,75,5855.636389820162,0.0610107828364245,0.9017685827630352,5.625542000774844e-58,0.7464019851116626,1.7137208174353936e-43
8007,75,5173.24159525543,0.0493641772265558,0.9509411894864944,2.306952432686855e-80,0.8173697270471464,8.377173697733048e-52
6507,75,4445.880771548489,0.0571284788679093,0.989581324777544,1.5423302171032986e-131,0.9186104218362284,5.929249056345825e-65
2507,75,6970.659829834167,0.0655994971502819,0.9578385042120402,2.5780046072040667e-85,0.8307692307692307,1.8622251818010308e-53
2007,75,7614.614406495952,0.0770815498275397,0.9675902072039322,5.979069882468301e-94,0.8534325889164599,2.590822225997296e-56
4507,75,4080.711457796608,0.0401219545197072,0.9668758198858876,3.1182450642120584e-93,0.8502894954507858,6.518722582911621e-56
3007,75,5970.008545373932,0.0587099542308686,0.9895876467892084,1.4722550677138826e-131,0.9177832919768404,7.701992596422763e-65
8507,75,5206.219514543038,0.0518225090054278,0.9755938739706974,2.6558085656836325e-103,0.8769230769230769,2.355557084829024e-59
6007,75,8901.695547267647,0.0814298242135901,0.922511103032985,1.483743821251594e-65,0.769727047146402,3.8445484801121076e-46
3008,84,2927.272744050484,0.038028976192687,0.9905802026204736,6.826018533711906e-135,0.925062034739454,7.645480288389569e-66
2508,84,4591.886920278507,0.0475158368967267,0.9852570687992918,5.32950223998649e-120,0.9005789909015716,1.6846546136006556e-62
6008,84,3772.544232155591,0.040756479367252,0.986973494966098,4.126996869099099e-124,0.9090157154673284,1.2149277062529356e-63
9508,84,3547.072569541812,0.0315470804201662,0.9678746977288172,3.065540328223704e-94,0.8564102564102564,1.0775820909147114e-56
10008,84,4275.217198253339,0.0425399476301907,0.992859287825386,4.058311295804768e-144,0.9336641852770884,4.871451703423226e-67
11008,84,7162.770770558692,0.0714063372334104,0.9764410235336884,1.806318025359133e-104,0.8726220016542596,8.611681614665714e-59
5008,84,6235.31570484654,0.0607554941180674,0.9804839499928876,1.065350573004401e-110,0.8891645988420183,5.6844283387211205e-61
7008,84,4483.93210491404,0.0467398891020609,0.9617455074204612,1.6758015501642398e-88,0.8388751033912324,1.8075503640535862e-54
10508,84,4354.747629457062,0.0436109792693572,0.979203742630905,1.3524153602580206e-108,0.8808933002481389,7.078935596182058e-60
1008,84,4391.3820791627295,0.0425956814605301,0.981530242923298,1.5923213505090542e-112,0.8913151364764269,2.939335842298713e-61
11508,84,6979.586632150443,0.06830523373163,0.981299489497558,4.106222637179992e-112,0.8881720430107527,7.702949801588292e-61
508,84,2716.939363506513,0.0270898154979458,0.9822888843229914,6.485221877425838e-114,0.8949545078577338,9.592763220854194e-62
4008,84,6281.129509728735,0.0638769682438728,0.9647990390542268,3.111900886824508e-91,0.8448304383788255,3.2112342394018796e-55
12508,84,2940.5126089785717,0.031280207692908,0.9902451360022758,9.942982998742519e-134,0.920264681555004,3.5114619089587413e-65
8008,84,5473.451729930449,0.0587592045379975,0.976984716536802,3.0546861058235928e-105,0.8762613730355665,2.876649664482035e-59
7508,84,4677.932720139683,0.0475115334544392,0.9837429470057372,9.35612560803624e-117,0.8954507857733665,8.231460663600387e-62
2008,84,6236.989029560836,0.0626008765235894,0.9774715114349384,5.9992547498410815e-106,0.8772539288668321,2.1314373760208134e-59
1508,84,7187.775557261599,0.0677487872616833,0.9769657505018096,3.2523700867593144e-105,0.8843672456575683,2.4614302905853966e-60
14508,84,5424.416960944752,0.0578799914289824,0.971212719887468,7.463125547777742e-98,0.8593879239040529,4.468343010175782e-57
8508,84,6193.005600269849,0.0599361547852089,0.9885698029112864,1.8628748086871244e-128,0.9157981803143094,1.4415727803458096e-64
5508,84,4495.032241116555,0.0436334934708132,0.9676818763730618,4.824274639913328e-94,0.8544251447477255,1.9345864980635998e-56
13008,84,3589.525269310374,0.0379595127994253,0.985952490082344,1.3252273601512692e-121,0.9050454921422664,4.200110531300109e-63
6508,84,4098.310377464504,0.042862830338586,0.9871125792227086,1.815297923699132e-124,0.9081885856079404,1.5738917086083821e-63
8,84,6467.921100230391,0.0656720596645965,0.9781068736071816,6.790359091835193e-107,0.8765922249793218,2.603145435429089e-59
14008,84,5986.276963879338,0.0585458626968027,0.9758404324255976,1.226635013810882e-103,0.8719602977667494,1.0506513524552544e-58
13508,84,7243.941711939145,0.0690364702914543,0.9789824722226612,3.029664357974364e-108,0.884863523573201,2.1159293222577787e-60
12008,84,4913.614114644378,0.0490160794879872,0.9839420903731566,3.649216553781951e-117,0.8969396195202647,5.1982474198223585e-62
3508,84,7576.798312366178,0.0711316185530624,0.9480678351851558,1.6536407591699478e-78,0.8117452440033085,4.064762431064159e-51
9008,84,4107.245262354911,0.0442271713853301,0.9946705441671538,7.151987302332567e-154,0.9416046319272128,3.750886701281884e-68
4508,84,3907.161806196664,0.0369046715977494,0.9731535774683504,3.7220364286357663e-100,0.8668320926385443,4.882322345937114e-58
10009,94,6778.469533007031,0.0691686090446339,0.9906781938012674,3.062501961782785e-135,0.9224152191894128,1.7746588891749244e-65
4509,94,6585.842770280795,0.0642233968970366,0.9851464335951698,9.438058830360857e-120,0.899586435070306,2.2917329949155425e-62
13009,94,6233.009493379195,0.0614711701749489,0.99331131165937,2.684669059417696e-146,0.9401157981803144,6.076218767390232e-68
13509,94,3718.7404507393526,0.0386635755235292,0.9927012375337833,2.176979917892441e-143,0.935483870967742,2.712084265744461e-67
7509,94,4635.365346473278,0.0473775431205184,0.975793017338117,1.4239651584068818e-103,0.8719602977667494,1.0506513524552544e-58
4009,94,5233.627553183628,0.0518347341540419,0.9904442793696954,2.0465754701264533e-134,0.923573200992556,1.2281312596780157e-65
9,94,6536.522189019972,0.0623563604269153,0.9863349717880228,1.6048161021945454e-122,0.9068651778329198,2.380359258618676e-63
14509,94,5913.028922722592,0.0584828886401506,0.9859841001406646,1.1155141510646995e-121,0.907196029776675,2.1465943654409096e-63
