,data_points,rmsd,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
7381,396,5001.99506381083,0.9947464083071232,2.3780526486789834e-154,0.9457402812241522,9.78279214983504e-69
11872,396,5800.66267459427,0.993994088919094,6.908281369707188e-150,0.9432588916459884,2.1926558632066465e-68
14367,396,4867.768146279997,0.9895117826492388,2.567469946046835e-131,0.91712158808933,9.493200174491284e-65
894,396,4702.076039275881,0.993602124195919,8.854147906211702e-148,0.9392886683209264,7.941081787457988e-68
10874,396,6355.730063685458,0.9956630999984196,9.525086318296051e-161,0.9483870967741936,4.126477972216934e-69
4387,396,6966.361372205662,0.9912945899385184,1.615951632790847e-137,0.9252274607113316,7.252927416959609e-66
6383,396,5136.248556834226,0.992811872737905,6.743507544240567e-144,0.9343258891645988,3.937517696124428e-67
2890,396,7133.904574838401,0.9937190814117052,2.1482495967948654e-148,0.9384615384615383,1.037586422990099e-67
395,396,6238.307938816076,0.9920437483207156,1.6273001015880628e-140,0.928701406120761,2.39251043721006e-66
8878,396,6462.437046918944,0.989812078203284,2.773221635029001e-132,0.9186104218362284,5.929249056345487e-65
11373,396,4487.640987910467,0.9903051951130848,6.194048398466836e-134,0.9234077750206784,1.294480668395549e-65
13369,396,4229.823028985364,0.9931848714260876,1.129983788838965e-145,0.934656741108354,3.539811866083107e-67
1892,396,4424.994895866528,0.9890787248502472,5.694187246910448e-130,0.9162944582299422,1.2326310110240905e-64
12371,396,5580.191895471072,0.9937348864408654,1.7704689399768256e-148,0.9397849462365592,6.763073501375647e-68
8379,396,5962.480412680528,0.991560114428411,1.5028526139993534e-138,0.9277088502894956,3.285895923354478e-66
3389,396,5687.5602510142935,0.990833083087038,8.478119732265284e-136,0.924731182795699,8.495236205554138e-66
13868,396,7278.246699091456,0.992350365886425,7.98468157949822e-142,0.9316790736145576,9.216705412179329e-67
7880,396,4815.8986860991645,0.9950403818495044,2.8536511353603593e-156,0.9475599669148056,5.40558111070191e-69
5385,396,6257.9620891828745,0.9939719618782696,9.161879244167087e-150,0.9396195202646817,7.134989869417577e-68
2391,396,5253.380884556176,0.9914558012359532,3.854679647859747e-138,0.9257237386269644,6.191767088005278e-66
9377,396,6162.768519598683,0.9939119027674604,1.961252976979041e-149,0.9404466501240696,5.45891624530712e-68
9876,396,8090.840651540894,0.9900428316290244,4.7932666640916065e-133,0.924731182795699,8.495236205554138e-66
12870,396,6169.4799948671125,0.9924515180730508,2.8758836346587172e-142,0.9318444995864352,8.740205174936681e-67
